VBS_sample_id,contributor,country,location,collection_year,collection_month,latitude,longitude,date_of_collection,collection_context,collection_method,collection_time,collector_sample_id,sample_type,specimen_sex_partner,specimen_storage_partner,Lifestage,dna_extraction_method_partner,sample_type_received,body_part_lab,dna_extraction_method_lab,total_dna_lab,species_pcr,sequencing_pipeline,mean_cov,median_cov,modal_cov,mean_cov_2RL,median_cov_2RL,mode_cov_2RL,mean_cov_3RL,median_cov_3RL,mode_cov_3RL,mean_cov_X,median_cov_X,mode_cov_X,frac_gen_cov,divergence,pc_contam,LLR,sex_call,PCA_QC_outlier,FILTER_frac_genome_cov,FILTER_median_cov,FILTER_contamination,FILTER_nosexcall,FILTER_divergence,FILTER_pca,sample_set,adm_level,geographic_cohort,geographic_cohort_code,geographic_cohort_colour,geographic_cohort_shape,PCA_cohort,PCA_cohort_colour,karyotype_3La,karyotype_3Ra,karyotype_3Rb,karyotype_2Ra,karyotype_2Rh,karyotype_2Rt,mitochondrial_id,subset_1,subset_2,subset_3,heterozygous_sites,raw_total_sequences,reads_mapped,reads_mapped_and_paired,reads_unmapped,reads_properly_paired,reads_paired,reads_duplicated,reads_MQ0,non-primary_alignments,total_length,bases_mapped,bases_mapped_(cigar),bases_duplicated,mismatches,error_rate,average_quality,insert_size_average,insert_size_standard_deviation,inward_oriented_pairs,outward_oriented_pairs,pairs_with_other_orientation,pairs_on_different_chromosomes,ena_run_accessions
VBS24417,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1272,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,67,fun,STD,28.04,28,28,28.32,28,28,28.21,28,28,26.05,26,27,0.936,0.01894,0.803,532.195,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3L+/a,3Ra/a,3Rb/b,2R+/a,2R+/h,2R+/+,funestus-lineageI-clusterB,Y,Y,Y,2823054,52875274,52345264,52101162,530010,48457938,52875274,3514713,9506334,3619145,7984166374,7904134864,7518811236,530721663,205131884,0.0273,37.3,621.5,1153,23963856,631127,248396,1051535,"ERR3654985,ERR3655021,ERR3682430"
VBS24418,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1273,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,35,PCR failure,STD,28.31,27,27,28.34,27,27,28.63,27,27,26.94,26,26,0.938,0.01881,1.088,921.617,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3La/a,3Ra/a,3Rb/b,2R+/+,2R+/h,2R+/+,funestus-lineageI-clusterB,Y,Y,N,2784006,60270688,59838866,59634286,431822,55175868,60270688,4702187,13927085,4307363,9100873888,9035668766,8584037797,710030237,231739829,0.027,37.5,564.5,1133.1,26642367,1184642,248861,1360804,"ERR3654986,ERR3655022,ERR3682431"
VBS24419,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1274,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,621,fun,STD,30.7,30,30,31.12,31,31,30.9,30,30,27.88,29,30,0.937,0.01884,1.049,830.04,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3La/a,3Ra/a,3R+/b,2R+/+,2R+/h,2R+/+,funestus-lineageI-clusterB,Y,Y,N,2828030,59606810,52807449,51873480,6799361,48662376,59606810,3274411,7417215,2974486,9000628310,7973924799,7553227669,494436061,210142646,0.0278,37.3,629.1,1134.9,24249767,483071,249130,872734,"ERR3654987,ERR3655023,ERR3682432"
VBS24420,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1275,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,441,fun,STD,38.29,38,38,38.65,38,38,38.69,38,38,35.04,36,37,0.94,0.01933,0.932,1021.667,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3La/a,3Ra/a,3R+/+,2Ra/a,2R+/+,2R+/+,funestus-lineageI-clusterB,Y,Y,Y,2711158,68299870,66749024,66350936,1550846,62060294,68299870,4188964,9689451,4111028,10313280370,10079102624,9626178501,632533564,270419740,0.0281,37.4,630.3,1148.8,30907691,637854,322047,1179383,"ERR3654988,ERR3655024,ERR3682433"
VBS24421,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1276,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,424,fun,STD,41.55,41,42,42.19,42,42,41.74,41,42,37.7,39,41,0.939,0.01963,0.956,1072.664,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3L+/a,3R+/a,3R+/+,2R+/+,2R+/+,2R+/+,funestus-lineageI-clusterB,Y,Y,Y,2799922,73037794,72819865,72665580,217929,67953636,73037794,5042599,10213554,4347346,11028706894,10995799615,10558132132,761432449,301366554,0.0285,37.4,633,1148.2,33800613,759782,350778,1295941,"ERR3654989,ERR3655025,ERR3682434"
VBS24423,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1278,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,613,fun,STD,37.14,37,37,37.68,37,37,37.32,37,37,33.71,35,36,0.939,0.01882,0.953,847.117,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3La/a,3R+/a,3R+/b,2R+/+,2Rh/h,2R+/t,funestus-lineageI-clusterB,Y,Y,Y,2788492,63705768,63416265,63236822,289503,59407562,63705768,3833652,8315174,3672670,9619570968,9575856015,9201370773,578881452,254062840,0.0276,37.4,622.3,1112.8,29623489,558591,289563,1052611,"ERR3654990,ERR3655026,ERR3682435"
VBS24424,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1279,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,532,fun,STD,40.02,40,40,40.48,40,40,40.42,40,40,36.17,37,39,0.939,0.0193,0.751,715.729,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3La/a,3Ra/a,3R+/b,2Ra/a,2R+/+,2R+/+,funestus-lineageI-clusterB,Y,Y,Y,2773806,70807486,70490561,70311080,316925,65764236,70807486,4575214,10565755,4537698,10691930386,10644074711,10209260238,690857314,282770239,0.0277,37.6,585.6,1138.2,32621492,755348,323841,1278309,"ERR3654991,ERR3655027,ERR3682436"
VBS24425,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1280,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,475,fun,STD,36.96,36,36,37.19,37,37,37.29,37,36,34.56,35,36,0.939,0.01936,0.849,813.782,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3La/a,3Ra/a,3R+/b,2R+/a,2R+/+,2R+/t,funestus-lineageI-clusterB,Y,Y,Y,2815019,66213624,66059401,65931958,154223,61629624,66213624,3940874,10522267,3906122,9998257224,9974969551,9576993335,595071974,268214583,0.028,37.4,609.9,1131.8,30578303,723030,301753,1224994,"ERR3654992,ERR3655028,ERR3682437"
VBS24426,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1281,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,203,fun,STD,36.19,36,36,36.36,36,36,36.53,36,36,34,34,35,0.939,0.01921,0.777,650.886,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3La/a,3Ra/a,3Rb/b,2R+/+,2R+/+,2R+/t,funestus-lineageI-clusterB,Y,Y,Y,2788529,69034584,68606102,68391070,428482,63613626,69034584,5054995,12711438,4614480,10424222184,10359521402,9882549276,763304245,271164562,0.0274,37.4,603.1,1156.9,31394055,891117,322440,1374074,"ERR3654993,ERR3655029,ERR3682438"
VBS24427,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1282,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,204,fun,STD,36.71,36,36,37.03,37,36,37,36,36,34.01,34,35,0.938,0.01942,0.786,639.119,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3L+/a,3Ra/a,3R+/b,2R+/+,2R+/+,2R+/t,funestus-lineageII,Y,Y,Y,2855651,65291118,65003628,64843408,287490,60599464,65291118,4062005,10215361,4199619,9858958818,9815547828,9403004606,613362755,261084574,0.0278,37.6,608.9,1151.3,30095670,671724,308092,1178389,"ERR3654994,ERR3655030,ERR3682439"
VBS24428,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1283,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,259,fun,STD,30.69,30,30,30.94,30,30,30.96,30,30,28.35,28,29,0.938,0.01883,0.882,708.221,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3La/a,3Ra/a,3Rb/b,2R+/a,2R+/h,2R+/+,funestus-lineageI-clusterB,Y,Y,Y,2770032,55110598,54730850,54545514,379748,51108864,55110598,3214873,8802103,3455811,8321700298,8264358350,7913418002,485445823,217567378,0.0275,37.5,591,1125.7,25224493,644433,248052,961601,"ERR3654995,ERR3655031,ERR3682440"
VBS24429,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1284,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,142,fun,STD,33.06,32,32,33.2,33,32,33.29,32,32,31.53,31,31,0.938,0.01928,0.832,655.711,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3L+/a,3Ra/a,3Rb/b,2Ra/a,2R+/+,2R+/+,funestus-lineageI-clusterB,Y,Y,Y,2757415,67444234,67092646,66924620,351588,62108558,67444234,4878731,14467080,4309504,10184079334,10130989546,9687980901,736688381,267814233,0.0276,37.4,563.5,1126.3,30175022,1293655,271148,1435747,"ERR3654996,ERR3655032,ERR3682441"
VBS24430,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1285,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,450,fun,STD,41.96,42,42,42.39,42,42,42.36,42,42,38.31,40,41,0.941,0.01919,0.793,820.03,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3La/a,3Ra/a,3Rb/b,2R+/+,2R+/+,2R+/t,funestus-lineageI-clusterB,Y,Y,Y,2784240,74901870,74751818,74627430,150052,69534848,74901870,5184287,10889288,4734906,11310182370,11287524518,10837471576,782827337,304067165,0.0281,37.5,639.9,1152.3,34551569,863594,340650,1423652,"ERR3654997,ERR3655033,ERR3682442"
VBS24431,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1286,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,375,fun,STD,50.26,50,50,50.85,50,50,50.59,50,50,46.17,48,50,0.942,0.01924,0.765,928.999,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3La/a,3Ra/a,3R+/b,2R+/+,2R+/+,2R+/+,funestus-lineageI-clusterB,Y,Y,Y,2783094,91761258,91594141,91462782,167117,85737266,91761258,6902499,14678245,5172130,13855949958,13830715291,13311761696,1042277349,364680395,0.0274,37.7,572.9,1096.9,42492795,1002167,392953,1618347,"ERR3654998,ERR3655034,ERR3682443"
VBS24432,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1287,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,95,fun,STD,38.45,37,36,38.71,37,36,38.79,37,36,35.88,35,34,0.938,0.01928,0.672,532.4,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3La/a,3Ra/a,3R+/b,2R+/a,2R+/+,2R+/+,funestus-lineageI-clusterB,Y,Y,Y,2814533,76653030,76288981,76109620,364049,70811504,76653030,6063470,15459237,5011412,11574607530,11519636131,11007380301,915583970,303266067,0.0276,37.8,537,1139.5,34228923,1420275,335099,1562255,"ERR3654999,ERR3655035,ERR3682444"
VBS24433,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1288,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,227,fun,STD,41.11,41,41,41.59,41,41,41.48,41,41,37.34,38,39,0.939,0.01926,0.802,854.798,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3La/a,3Ra/a,3R+/b,2R+/a,2R+/+,2R+/+,funestus-lineageI-clusterB,Y,Y,Y,2799967,71029978,70629607,70421578,400371,66027644,71029978,4661188,9434383,4492915,10725526678,10665070657,10230982388,703839388,285988364,0.028,37.6,590.6,1129.8,32809737,665220,330460,1216111,"ERR3655000,ERR3655036,ERR3682445"
VBS24434,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1289,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,771,fun,STD,39.39,39,39,39.82,39,39,39.63,39,39,36.33,37,39,0.938,0.01908,0.706,608.492,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3La/a,3Ra/a,3Rb/b,2R+/a,2R+/+,2R+/+,funestus-lineageI-clusterB,Y,Y,Y,2770160,70438894,70303990,70202546,134904,65945888,70438894,4535238,10950387,3984258,10636272994,10615902490,10218676464,684820938,279564468,0.0274,37.6,574.7,1089.4,32646472,823844,292736,1183078,"ERR3655001,ERR3655037,ERR3682446"
VBS24435,Lizette Koekemoer,Democratic Republic of the Congo,Watsa Moke,2017,10,3.0943611,29.5479722,5/10/2017,Indoor,House searches,,DrcF1338,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,154,PCR failure,STD,35.32,35,35,35.54,35,35,35.55,35,35,33.31,33,34,0.939,0.01881,0.709,568.437,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-CD-KOEKEMOER-VMF00099,"Orientale, Haut-Uele",DRC_Haut-Uele,CD-H,#e377c2,triangle-up,Equatorial,#d62728,3La/a,3Ra/a,3Rb/b,2R+/+,2R+/h,2R+/+,funestus-lineageI-clusterB,Y,Y,Y,2774219,70094190,69820403,69658090,273787,65024972,70094190,4571805,15326322,4245274,10584222690,10542880853,10089712592,690342555,264252134,0.0262,37.4,583.1,1096.6,32043893,915787,288962,1387198,"ERR3655002,ERR3655038,ERR3682447"
VBS24488,Lizette Koekemoer,Mozambique,Motinho,2015,8,-10.85137,40.594441,20/8/2015,Unknown,Human landing catch,,MozF 1059,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,126,fun,STD,34.87,35,36,35.26,35,36,34.75,35,35,33.41,34,36,0.942,0.01757,0.949,914.197,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-MZ-KOEKEMOER-VMF00101,"Cabo Delgado Province, Palma",Mozambique_Cabo-Delgado,MZ-C,#17becf,triangle-up,Southeastern,#1f77b4,3L+/a,3Ra/a,3Rb/b,2R+/+,2R+/+,2R+/+,funestus-lineageI-clusterA,Y,Y,N,2355026,65069464,64904558,64776676,164906,60649640,65069464,3932614,11705452,3303761,9825489064,9800588258,9419786493,593824714,240181911,0.0255,37.2,601.2,1054.8,30036429,730889,251575,1265724,"ERR3655003,ERR3655039,ERR3682448"
VBS24489,Lizette Koekemoer,Mozambique,Motinho,2015,8,-10.85137,40.594441,20/8/2015,Unknown,Human landing catch,,MozF 1082,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,78,fun,STD,35.71,31,10,36.29,32,11,34.69,30,9,36.87,32,10,0.936,0.01768,0.879,749.645,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-MZ-KOEKEMOER-VMF00101,"Cabo Delgado Province, Palma",Mozambique_Cabo-Delgado,MZ-C,#17becf,triangle-up,Southeastern,#1f77b4,3L+/a,3R+/a,3Rb/b,2R+/a,2R+/+,2R+/+,funestus-lineageI-clusterA,Y,Y,Y,2498826,68921266,68808168,68728500,113098,64201254,68921266,4961877,13509680,2832352,10407111166,10390033368,10054587568,749243427,230655960,0.0229,37.4,528.5,956.5,31591146,811770,207405,1564964,"ERR3655004,ERR3655040,ERR3682449"
VBS24492,Lizette Koekemoer,Mozambique,Motinho,2015,8,-10.85137,40.594441,20/8/2015,Unknown,Human landing catch,,MozF 1101,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,255,fun,STD,38.51,38,38,38.81,38,38,38.62,38,38,36.63,37,38,0.943,0.01812,0.848,865.689,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-MZ-KOEKEMOER-VMF00101,"Cabo Delgado Province, Palma",Mozambique_Cabo-Delgado,MZ-C,#17becf,triangle-up,Southeastern,#1f77b4,3L+/a,3R+/a,3R+/+,2R+/a,2R+/+,2R+/+,funestus-lineageI-clusterA,Y,Y,Y,2459229,72123220,71815015,71643806,308205,66908160,72123220,4852533,12743680,4367965,10890606220,10844067265,10397315164,732732483,273617779,0.0263,37.4,600.3,1115.4,33115881,859529,309749,1368091,"ERR3655005,ERR3655041,ERR3682450"
VBS24493,Lizette Koekemoer,Mozambique,Motinho,2015,8,-10.85137,40.594441,20/8/2015,Unknown,Human landing catch,,MozF 1103,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,176,fun,STD,27.92,27,27,28.1,28,27,28.07,27,27,26.44,26,27,0.941,0.0174,0.826,547.178,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-MZ-KOEKEMOER-VMF00101,"Cabo Delgado Province, Palma",Mozambique_Cabo-Delgado,MZ-C,#17becf,triangle-up,Southeastern,#1f77b4,3L+/a,3R+/a,3Rb/b,2R+/+,2R+/h,2R+/+,funestus-lineageI-clusterA,Y,Y,Y,2477280,52730694,52431788,52272662,298906,48884534,52730694,2794086,10149677,3042108,7962334794,7917199988,7592088095,421906986,191871702,0.0253,37.3,604.2,1110.4,24216129,598998,227071,982567,"ERR3655006,ERR3655042,ERR3682451"
VBS24494,Lizette Koekemoer,Mozambique,Motinho,2015,8,-10.85137,40.594441,20/8/2015,Unknown,Human landing catch,,MozF 1104,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,286,fun,STD,35.53,35,35,35.81,35,35,35.72,35,35,33.44,34,35,0.943,0.01716,0.955,1060.742,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-MZ-KOEKEMOER-VMF00101,"Cabo Delgado Province, Palma",Mozambique_Cabo-Delgado,MZ-C,#17becf,triangle-up,Southeastern,#1f77b4,3La/a,3R+/a,3Rb/b,2R+/a,2R+/h,2R+/+,funestus-lineageI-clusterA,Y,Y,N,2395997,67223162,66696982,66433650,526180,61698414,67223162,4199059,12289208,4260034,10150697462,10071244282,9633559746,634057909,243005526,0.0252,37.3,626.5,1153.5,30607661,786223,296313,1389982,"ERR3655007,ERR3655043,ERR3682452"
VBS24497,Lizette Koekemoer,Mozambique,Motinho,2015,8,-10.85137,40.594441,20/8/2015,Unknown,Human landing catch,,MozF 1122,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,137,fun,STD,36.07,32,25,36.29,32,25,35.5,31,25,37.26,33,27,0.941,0.01793,1.062,995.266,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-MZ-KOEKEMOER-VMF00101,"Cabo Delgado Province, Palma",Mozambique_Cabo-Delgado,MZ-C,#17becf,triangle-up,Southeastern,#1f77b4,3L+/a,3R+/a,3R+/b,2R+/a,2R+/+,2R+/+,funestus-lineageI-clusterA,Y,Y,N,2558645,75328554,75202457,75110984,126097,69704192,75328554,4973698,18448216,3866640,11374611654,11355571007,10925015274,751028398,259266923,0.0237,37.2,568.1,1053.9,34321586,1022939,269803,1781120,"ERR3655010,ERR3655046,ERR3682455"
VBS24498,Lizette Koekemoer,Mozambique,Motinho,2015,8,-10.85137,40.594441,20/8/2015,Unknown,Human landing catch,,MozF 1123,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,143,fun,STD,42,41,42,42.24,42,42,42.28,42,42,39.74,40,41,0.945,0.01759,0.982,1350.202,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-MZ-KOEKEMOER-VMF00101,"Cabo Delgado Province, Palma",Mozambique_Cabo-Delgado,MZ-C,#17becf,triangle-up,Southeastern,#1f77b4,3La/a,3R+/a,3Rb/b,2R+/a,2R+/+,2R+/+,funestus-lineageI-clusterA,Y,Y,N,2402059,78104708,77920950,77792868,183758,72755166,78104708,5718558,12989515,4453694,11793810908,11766063450,11313459067,863502258,294837294,0.0261,37.4,589.6,1099.4,35975660,951385,322412,1459387,"ERR3655011,ERR3655047,ERR3682456"
VBS24499,Lizette Koekemoer,Mozambique,Motinho,2015,8,-10.85137,40.594441,20/8/2015,Unknown,Human landing catch,,MozF 1124,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,456,fun,STD,46.35,46,46,46.76,46,46,46.57,46,46,43.55,44,45,0.946,0.01734,0.796,1091.592,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-MZ-KOEKEMOER-VMF00101,"Cabo Delgado Province, Palma",Mozambique_Cabo-Delgado,MZ-C,#17becf,triangle-up,Southeastern,#1f77b4,3La/a,3Ra/a,3Rb/b,2R+/+,2R+/+,2R+/+,funestus-lineageI-clusterA,Y,Y,Y,2256281,84735362,84424109,84257518,311253,78969454,84735362,5954078,13747909,4751102,12795039662,12748040459,12252471827,899065778,311535413,0.0254,37.5,597.1,1100.7,39175174,910524,354884,1503922,"ERR3655012,ERR3655048,ERR3682457"
VBS24502,Lizette Koekemoer,Mozambique,Motinho,2015,8,-10.85137,40.594441,20/8/2015,Unknown,Human landing catch,,MozF 1133,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,78,fun,STD,27.5,27,27,27.58,27,27,27.63,27,27,26.57,26,26,0.942,0.01787,1.085,749.869,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-MZ-KOEKEMOER-VMF00101,"Cabo Delgado Province, Palma",Mozambique_Cabo-Delgado,MZ-C,#17becf,triangle-up,Southeastern,#1f77b4,3L+/a,3R+/a,3R+/b,2R+/a,2R+/+,2R+/+,funestus-lineageI-clusterA,Y,Y,N,2553986,53869402,53383973,53158866,485429,49450054,53869402,3675422,10434745,3567411,8134279702,8060979923,7689161603,554988722,200409488,0.0261,37.3,605.4,1140.7,24406088,704355,239760,1087737,"ERR3655015,ERR3655051,ERR3682460"
VBS24505,Lizette Koekemoer,Mozambique,Motinho,2015,8,-10.85137,40.594441,20/8/2015,Unknown,Human landing catch,,MozF 1236,Partial specimen,Female,Silica gel,Wild caught adult,,Dried,Abdomen,Buffer C + MinElute UF,124,fun,STD,40.02,40,40,40.37,40,40,40.05,40,40,38.24,39,40,0.945,0.01788,1.068,1200.679,F,,PASS,PASS,PASS,PASS,PASS,PASS,1240-VO-MZ-KOEKEMOER-VMF00101,"Cabo Delgado Province, Palma",Mozambique_Cabo-Delgado,MZ-C,#17becf,triangle-up,Southeastern,#1f77b4,3L+/a,3R+/a,3R+/b,2R+/+,2R+/+,2R+/+,funestus-lineageI-clusterA,Y,Y,N,2494799,74302802,74138570,74015498,164232,69009228,74302802,4732359,12504645,4097707,11219723102,11194924070,10786022324,714586209,281295131,0.0261,37.9,598.6,1100.5,34087494,971730,307739,1473856,"ERR3669111,ERR3669147,ERR3669183"
